"name";"id"
"ISOPERLA OBSCURA";"5215"
"ATHRIPSODES";"5216"
"ERPOBDELLA OCTOLUCATA";"5217"
"RHYACOPHILA NUBILA - PENTANEURINI SPP.";"5218"
"HYDROPSYCHE PELLUCIDULA";"5219"
"SIMULIUM LARVAE (BLACK FLY)";"5220"
"TRICHOPTERA LARVAE";"5221"
"LIMNOPHILUS - EPHEMEROPTERAN NYMPH";"5222"
"EPHEMERA NYMPH";"5223"
"BROWN TROUT - DACE";"5224"
"MINNOW";"5225"
"LOACH";"5226"
"THREE-SPINED STICKLEBACK";"5227"
"ANOMIA";"5228"
"PARACENTROTUS";"5229"
"GIBBULA EINERARIA";"5230"
"CANCER";"5231"
"PORTUNUS PUBER";"5232"
"MARTHASTERIAS";"5233"
"DEFOLIATING INVERTEBRATES - SMALL RODENTS";"5234"
"DECOMPOSING SOIL FAUNA";"5235"
"BACTERIAL AND FUNGAL FEEDERS";"5236"
"PREDATORY INVERTEBRATES";"5237"
"PREDATORY SOIL INVERTEBRATES";"5238"
"INSECTIVORES";"5239"
"MACHILANUS (FLEA)";"5240"
"SNOW PARTRIDGE";"5241"
"OCHOTONA LADACENSIS (PIKA) - MICE";"5242"
"PSEUDOIS NAHURA (BHARAL SHEEP)";"5243"
"YAK";"5244"
"BUMBLEBEES - BUTTERFLIES - APHIDS - WEEVILS";"5245"
"LAMMERGEIER - YELLOW-BILLED CHOUGH";"5246"
"SPRINGTAILS";"5247"
"ANTHOMYIID FLY";"5248"
"MUSTELA ALTAICA (WEASEL)";"5249"
"WOLF - FOX";"5250"
"SNOW LEOPARD";"5251"
"MITES - CENTIPEDES";"5252"
"SALTICID SPIDER";"5253"
"POCKET GOPHER";"5254"
"MARMOT";"5255"
"BIGHORN SHEEP - WAPITI - MULE DEER";"5256"
"JACK RABBIT";"5257"
"PIKA";"5258"
"VOLES (4 SPECIES)";"5259"
"CHIPMUNK";"5260"
"MANTLED GROUND SQUIRREL";"5261"
"DIPTERA - HYMENOPTERA - HEMIPTERA - COLEOPTERA";"5262"
"SHREWS (3 SPECIES)";"5263"
"BLACK ROSY FINCH";"5264"
"WATER PIPITS - HORNED LARKS";"5265"
"MARTEN";"5266"
"WOLVERINE";"5267"
"GRIZZLY BEAR";"5268"
"WEASELS (2 SPECIES)";"5269"
"HAWKS AND OWLS (7 SPECIES)";"5270"
"RED FOX";"5271"
"PRAIRIE FALCON";"5272"
"LEMMINGS";"5273"
"MICROORGANISMS";"5274"
"SAPROVORES";"5275"
"CARNIVOROUS ARTHROPODS";"5276"
"SHOREBIRDS";"5277"
"LONGSPURS";"5278"
"JAEGERS";"5279"
"ADULT FLIES";"5280"
"WATERFOWL - LEMMINGS - SQUIRRELS";"5281"
"CARIBOU";"5282"
"FLY LARVAE";"5283"
"OWLS - JAEGERS - FOX - WEASELS";"5284"
"BEETLES - SPIDERS";"5285"
"SANDPIPERS";"5286"
"DICROSTONYX - PASSERES";"5287"
"LAGOPUS - LEMNUS";"5288"
"LIMICOLAE - ANSERES - MICROTUS (2 SP.) - ARVICOLA";"5289"
"STERCORARIUS LONGICAUDUS (JAEGER)";"5290"
"STERCORARIUS PARASITICUS";"5291"
"FALCO COLUMBARIUS";"5292"
"BUTEO LAGOPUS - FALCO PEREGRINUS";"5293"
"MICROTINE MAMMALS";"5294"
"PTARMIGAN";"5295"
"LEAST WEASEL";"5296"
"ARCTIC FOX - RED FOX - ERMINE - MERLIN";"5297"
"PEREGRINE";"5298"
"WHITE-TAILED EAGLE";"5299"
"LONG-TAILED JAEGER - PARASITIC JAEGER - HERRING GULL";"5300"
"ROUGH-LEGGED HAWK";"5301"
"TENEBRIONIDAE - ORTHOPTERA - CURCULIONIDAE";"5302"
"ORYX - HARE";"5303"
"ACLERDA";"5304"
"THYSANURA - ISOPTERA - OTHER TENEBRIONIDAE";"5305"
"GERBILLUS";"5306"
"SPIDERS - SOLPUGIDS - SCORPIONS";"5307"
"MOLE";"5308"
"APOROSAURA";"5309"
"TYPHLOSAURUS - LIZARDS";"5310"
"SNAKES";"5311"
"JACKAL - HYENA";"5312"
"POCKET MOUSE";"5313"
"DOVES - PALMER'S THRASHER - SAGE SPARROW - LARK BUNTING - HOUSE FINCH - GOLDFINCH - GAMBEL SPARROW";"5314"
"WHITE-TAILED DEER";"5315"
"HARVESTER ANTS";"5316"
"CRICKETS - GRASSHOPPERS - CATERPILLARS";"5317"
"COTTONTAILS";"5318"
"GROUND SQUIRRELS";"5319"
"WOOD RATS";"5320"
"KANGAROO RATS";"5321"
"CACTUS BEETLES - CACTUS WEEVILS";"5322"
"PALO VERDE WEEVIL";"5323"
"LEAF-CUTTING ANTS";"5324"
"HONEYBEES";"5325"
"BUTTERFLIES - MOTHS";"5326"
"FLIES";"5327"
"BLACK VULTURE - TURKEY VULTURE - RAVEN";"5328"
"UTA - HORNED LIZARD - GECKO";"5329"
"SAGE THRASHER - ROBIN";"5330"
"CACTUS WOODPECKER";"5331"
"CACTUS WREN";"5332"
"BACKBIRDS - MOCKINGBIRD - ORIOLE - CARDINAL";"5333"
"BLUE BIRD";"5334"
"SPARROW HAWK";"5335"
"SWIFT";"5336"
"SCORPION - SPIDERS";"5337"
"RACE RUNNER";"5338"
"BULL SNAKE - RED RACER - RATTLESNAKES";"5339"
"GRAY FOX";"5340"
"SKUNK";"5341"
"GRASSHOPPER MICE";"5342"
"ROAD RUNNER";"5343"
"CORAL SNAKE";"5344"
"BASIC FOOD";"5345"
"PLANKTON";"5346"
"CYPERUS - CENCHRUS - ELEUCINE";"5347"
"CROTALARIA - ZIZYPHUS";"5348"
"PROSOPIS CINERARIA";"5349"
"ANIMAL CARCASSES";"5350"
"ANIMAL DUNG";"5351"
"ORGANIC MATERIAL";"5352"
"SMALL ALGAE";"5353"
"SMALL-SIZE PHYTOPLANKTON";"5354"
"MEDIUM-SIZE PHYTOPLANKTON";"5355"
"LARGE-SIZE PHYTOPLANKTON";"5356"
"ALGAE";"5357"
"PLANKTON - DETRITUS";"5358"
"DETRITUS - PLANKTON";"5359"
"DIATOMS - BLUE-GREEN ALGAE";"5360"
"GIGARTINA AGARDHII";"5361"
"ENDOCLADIA MURICATA";"5362"
"OTHER PHYTOPLANKTON";"5363"
"PLANKTON - SUSPENDED DETRITUS";"5364"
"SEAWEEDS";"5365"
"PHYTOPLANKTON - SUSPENDED DETRITUS";"5366"
"ENCRUSTING AND MAT-FORMING ALGAE";"5367"
"BENTHIC ALGAE";"5368"
"ASCOPHYLLUM - FUCUS - ULVA - OTHER ALGAE";"5369"
"PLANKTON AND DETRITUS";"5370"
"CHAETOMORPHA - ULVA - OTHER ALGAE";"5371"
"SPARTINA GLABRA";"5372"
"ASCOPHYLLUM - FUCUS - OTHER ALGAE";"5373"
"SPARTINA PATENA";"5374"
"DETRITUS AND BENTHIC ALGAE";"5375"
"MACROPHYTES";"5376"
"PLANKTON AND MARINE DETRITUS";"5377"
"DIATOMS IN SAND";"5378"
"DIATOMS IN SURFACE FILM";"5379"
"INTERSTITIAL FAUNA (FORAMINIFERA)";"5380"
"LARGE ALGAE (MACROCYSTES)";"5381"
"DEAD BIRDS ETC. WASHED IN FROM SEA";"5382"
"EXCIROLANA (?)";"5383"
"ALGAE - BACTERIA - DETRITUS";"5384"
"NANNOPHYTOPLANKTON";"5385"
"FILAMENTOUS GREEN ALGAE";"5386"
"TERRESTRIAL PRIMARY PRODUCERS";"5387"
"EMERGENT PLANTS";"5388"
"SUBMERGED ROOT PLANTS";"5389"
"ALLOCTHONOUS MATERIAL";"5390"
"PERIPHYTON AND BENTHIC DETRITUS";"5391"
"PHYTOPLANKTON AND SESTON";"5392"
"TERRESTRIAL INSECTS AND ALLOCHTHONOUS DETRITUS";"5393"
"PHYTOPLANKTON (LARGE PARTICLES)";"5394"
"PHYTOPLANKTON (SMALL PARTICLES)";"5395"
"PHYTOBENTHOS";"5396"
"IRONPLANT GOLDENWEED (FORB/SHRUB)";"5397"
"THREE-CLEFT GREENTHREAD (FORB/SHRUB)";"5398"
"CRYPTANTHA SP. (FORB/SHRUB)";"5399"
"CHEATGRASS BROME (GRASS)";"5400"
"REDOWSKI'S STICKSEED (FORB/SHRUB)";"5401"
"GROUNDSEL (FORB/SHRUB)(SENECIO SP.)";"5402"
"DANDELION )FORB/SHRUB)";"5403"
"WOOLY INDIAN WHEAT (FORB/SHRUB)";"5404"
"PRAIRIE PEPPERWEED (FORB/SHRUB)";"5405"
"GROUNDSEL (SENECIO MULTICAPITATUS)(FORB/SHRUB)";"5406"
"FRINGED SAGEWORT (FORB/SHRUB)";"5407"
"BLUE GRAMA (GRASS)";"5408"
"BELVEDERE SUMMER CYPRESS (FORB/SHRUB)";"5409"
"SCARLET GLOBE MALLOW (FORB/SHRUB)";"5410"
"CUTLEAF EVENING PRIMROSE (FORB/SHRUB)";"5411"
"SLIMFLOWER SCURF PEA (FORB/SHRUB)";"5412"
"NEEDLE AND THREAD (GRASS)";"5413"
"HAIRY GOLDEN ASTER (FORB/SHRUB)";"5414"
"RED THREE-AWN (GRASS)";"5415"
"LOCOWEED (FORB/SHRUB)";"5416"
"CAREX (GRASS)";"5417"
"SAND DROPSEED (GRASS)";"5418"
"WESTERN WHEATGRASS (GRASS)";"5419"
"GROMWELL (FORB/SHRUB)";"5420"
"BROOM SNAKEWEED (FORB/SHRUB)";"5421"
"SIX-WEEKS FESCUE (GRASS)";"5422"
"WAVYLEAF THISTLE (FORB/SHRUB)";"5423"
"BUFFALO GRASS (GRASS)";"5424"
"CRESTED WHEATGRASS (GRASS)";"5425"
"ALFALFA (FORB/SHRUB)";"5426"
"TUMBLING RUSSIAN THISTLE (FORB/SHRUB)";"5427"
"FOUR-O-CLOCK (FORB/SHRUB)";"5428"
"SILKY SOPHORA (FORB/SHRUB)";"5429"
"UNKNOWN VEGETATION";"5430"
"WHEAT (GRASS)";"5431"
"OATS (GRASS)";"5432"
"COMMONSUNFLOWER (FORB/SHRUB)";"5433"
"UNKNOWN FORBS";"5434"
"RUBBER RABBIT BRUSH (FORB/SHRUB)";"5435"
"BEE SPIDERFLOWER (FORB/SHRUB)";"5436"
"DOTTED GAYFEATHER (FORB/SHRUB)";"5437"
"PINNATE TANSY MUSTARD (FORB/SHRUB)";"5438"
"FOURWING SALTBRUSH (FORB/SHRUB)";"5439"
"BOTTLEBRUSH SQUIRRELTAIL (GRASS)";"5440"
"PLAINS BAHIA (FORB/SHRUB)";"5441"
"PLAINS PRICKLY PEAR (FORB/SHRUB)";"5442"
"GREENTHREAD (FORB/SHRUB)";"5443"
"GROUNDSEL (FORB/SHRUB)";"5444"
"SMALL SOAPWEED (FORB/SHRUB)";"5445"
"UPRIGHT PRAIRIE CONEFLOWER (FORB/SHRUB)";"5446"
"PRAIRIE SPIDERWART (FORB/SHRUB)";"5447"
"UNIDENTIFIED SEEDS (FORB/SHRUB)";"5448"
"FUNGUS (FORB/SHRUB)";"5449"
"COMMON BUCKWHEAT (FORB/SHRUB)";"5450"
"TANSY LEAF ASTER (FORB/SHRUB)";"5451"
"LAMBS-QUARTER (FORB/SHRUB)";"5452"
"CREAM PEAVINE (FORB/SHRUB)";"5453"
"SLENDERBUSH BUCKWHEAT (FORB/SHRUB)";"5454"
"CRYPTANTHA (FORB/SHRUB)";"5455"
"ORCHARD GRASS (GRASS)";"5456"
"CANADA WILD RYE (GRASS)";"5457"
"WILD RYE (GRASS)";"5458"
"WILD BUCKWHEAT (FORB/SHRUB)";"5459"
"PEAVINE (FORB/SHRUB)";"5460"
"SILKY CRAZYWEED (FORB/SHRUB)";"5461"
"MUSINEON (FORB/SHRUB)";"5462"
"BUSH PEAVINE (FORB/SHRUB)";"5463"
"KNOTWEED (FORB/SHRUB)";"5464"
"INDIAN RICEGRASS (GRASS)";"5465"
"PENDLER THREE-AWN (GRASS)";"5466"
"TUMBLEWEED AMARANTH (FORB/SHRUB)";"5467"
"SLIMLEAF GOOSEFOOT (FORB/SHRUB)";"5468"
"LICHEN (FORB/SHRUB)";"5469"
"VOLE";"5470"
"UNIDENTIFIED GRASSHOPPERS";"5471"
"LACEWINGS";"5472"
"CRICKETS";"5473"
"COTTONTAIL RABBITS";"5474"
"MUSKRAT";"5475"
"HARVEST MOUSE";"5476"
"MEADOW VOLE";"5477"
"RING-NECKED PHEASENT";"5478"
"DRAGONFLIES";"5479"
"HOUSE MOUSE";"5480"
"MISC. FUR - FEATHER - FIN";"5481"
"HISPID POCKET MOUSE";"5482"
"UNIDENTIFIED BIRD";"5483"
"UNKNOWN SMALL MAMMAL";"5484"
"WESTWERN MEADOWLARK";"5485"
"LONG-BILLED CURLEW";"5486"
"KILLDEER";"5487"
"MOUNTAIN PLOVER";"5488"
"MISC. ARTHROPODS";"5489"
"UNKNOWN SNAKE";"5490"
"ALGAL-BACTERIAL MAT";"5491"
"PARACOENIA TURBIDA (BRINE FLY) EGGS";"5492"
"PARACOENIA TURBIDA PUPAE";"5493"
"PARACOENIA TURBIDA ADULTS";"5494"
"MICROFLAGELLATES AND PERHAPS BACTERIA";"5495"
"DETRITUS - BACTERIA - FUNGI - CILIATED PROTOZOA";"5496"
"EPIPHYTIC AND BENTHIC ALGAE";"5497"
"ROTATORIA";"5498"
"EURYCERCUS";"5499"
"PLATAMBUS";"5500"
"DIURA";"5501"
"LIVE INSECTS";"5502"
"OLDER ORGANIC DEBRIS";"5503"
"PLANTS";"5504"
"MANGROVE LEAVES";"5505"
"PHYTOPLANKTON AND BENTHIC ALGAE";"5506"
"MANGROVE LEAF DETRITUS";"5507"
"FECAL MATERIAL";"5508"
"LARGE DETRITUS PARTICLES";"5509"
"SMALL DETRITUS PARTICLES";"5510"
"DISSOLVED ORGANIC MATTER";"5511"
"FLORAL PARTS";"5512"
"NECTAR";"5513"
"YOUNG LEAVES";"5514"
"BETULA PENDULA";"5515"
"QUERCUS ROBUR";"5516"
"PINUS SILVESTRIS";"5517"
"BACCHARIS SP.";"5518"
"RUMEX SPP.";"5519"
"SECRETIONS OF DILACHNUS PINI";"5520"
"YOUNG PINUS SP.";"5521"
"PROSOPIS JULIFLORA";"5522"
"SOYBEAN PLANT";"5523"
"GALL TISSUE (Q. ROBUR)";"5524"
"BENTHIC DIATOMS";"5525"
"RUPPIA";"5526"
"GALL TISSUE";"5527"
"GALL TISSUE (ATRIPLEX CANESCENS)";"5528"
"GALL TISSUE (ATRIPLEX POLYCARPA)";"5529"
"FLUX MATERIAL";"5530"
"TURTLE GRASS";"5531"
"COCONUT";"5532"
"LAND VEGETATION";"5533"
"CYRTOSPERMA";"5534"
"PANDANUS";"5535"
"BREADFRUIT";"5536"
"SAPWOOD";"5537"
"ROTTING WOOD";"5538"
"POLLEN (UNDET.)";"5539"
"DEAD CERAMBYCID";"5540"
"PHLOEM (PINUS SPP.)";"5541"
"ROTTING WOOD (PINUS SPP.)";"5542"
"SNAIL CARRION (CEPAEA NEMORALIS)";"5543"
"RABBIT CARCASS";"5544"
"P. EXIMIA EGGS";"5545"
"A. ORIENTALIS EGGS";"5546"
"E. STERNALIS EGGS";"5547"
"H. REPAX EGGS";"5548"
"TOAD CARRION";"5549"
"H. FLAVIFACIES EGGS";"5550"
"C. CONSPERSA EGGS";"5551"
"G. SP. EGGS";"5552"
"C. GEMINA EGGS";"5553"
"FANNIA SP. 1 EGGS";"5554"
"FANNIA SP. 2 EGGS";"5555"
"MAMMAL CARCASS";"5556"
"CARCASS";"5557"
"OOZE - BACTERIA";"5558"
"DIPTERAN EGGS (UNKNOWN)";"5559"
"RABBIT CARCASS (L. CALIFORNICUS)";"5560"
"DUNG";"5561"
"BOVINE OR EQUINE DUNG";"5562"
"CERCYON SP.";"5563"
"ATHETA SP.";"5564"
"ALEOCHARINE B65";"5565"
"ACROTRICHIS SP.";"5566"
"MUSCA AUTUMNALIS EGGS";"5567"
"M. AUTUMNALIS FIRST INSTAR";"5568"
"M. AUTUMNALIS SECOND INSTAR";"5569"
"SARCOPHAGA SP. FIRST INSTAR";"5570"
"S. SP. SECOND INSTAR";"5571"
"RAVINIA L'HERMINIERI FIRST INSTAR";"5572"
"RAVINIA L'HERMINIERI SECOND INSTAR";"5573"
"SEPSIS SP. LARVAE";"5574"
"SEPSID B LARVAE";"5575"
"LEPTOCERA SP. LARVAE";"5576"
"PSYCHODA SP. LARVAE";"5577"
"DIPTERA B66";"5578"
"DIPTERA C66";"5579"
"MACROCHELES SP.";"5580"
"PARASITUS (UNSPEC.)";"5581"
"ATTACHED PLANTS";"5582"
"EPONTIC MICROALGAE";"5583"
"PLANKTONIC MICROALGAE";"5584"
"BAETIS BICAUDATUS";"5585"
"CINYGMULA SP.";"5586"
"EPEORUS LONGIMANUS";"5587"
"RHITHROGENA HAGENI";"5588"
"EPHEMERELLA COLORADENSIS";"5589"
"E. INFREQUENS";"5590"
"ALLOPERLA SPP.";"5591"
"ZAPADA HAYSI";"5592"
"SIMULIDS (UNSPEC.)";"5593"
"MITES (UNSPEC.)";"5594"
"EMERGING AQUATIC INVERTEBRATES";"5595"
"TERRESTRIAL INVERTEB. (HOMOPTERAN)";"5596"
"TERRESTRIAL INVERTEB. (HYMENOPTERAN)";"5597"
"TROUT EGGS";"5598"
"BLUE-GREEN ALGAL-BACTERIAL MAT";"5599"
"DYTISCID BEETLES";"5600"
"BOTTOM ALGAE & DETRITUS";"5601"
"HIGHER PLANTS (UNSPEC.)";"5602"
"FISHES (INDETERM.)";"5603"
"TERRESTRIAL INSECTS (UNSPEC.)";"5604"
"IRON BACTERIA";"5605"
"FINE PARTICULATE ORGANIC MATTER";"5606"
"COARSE PARTICULATE ORGANIC MATTER";"5607"
"LEAF FRAGMENTS";"5608"
"ULOTHRIX SP.";"5609"
"MICROSPORA SP.";"5610"
"CLADOPHORA SP.";"5611"
"OTHER GREEN ALGAE (UNSPEC.)";"5612"
"DIATOMS (UNSPEC.)";"5613"
"CLADOPHORA GLOMERATA";"5614"
"ACHNANTHES SP.";"5615"
"CALONEIS SP.";"5616"
"DIATOMA SP.";"5617"
"EPITHEMIA SP.";"5618"
"GOMPHONEMA SP.";"5619"
"GYROSIGMA SP.";"5620"
"MERIDION SP.";"5621"
"NAVICULA SP.";"5622"
"NITZSCHIA SP.";"5623"
"RHOICOSPHENIA SP.";"5624"
"RHOPALODIA SP.";"5625"
"SURIRELLA SP.";"5626"
"SYNEDRA SP.";"5627"
"ALLOCHTHONOUS DETRITUS";"5628"
"AUTOCHTHONOUS DETRITUS";"5629"
"ICE ALGAE";"5630"
"MOSSES (UNSPEC.)";"5631"
"FILAMENTOUS ALGAE (UNSPEC.)";"5632"
"UNICELLULAR ALGAE (UNSPEC.)";"5633"
"DESMIDS (UNSPEC.)";"5634"
"PHANEROGAMIC MATTER";"5635"
"BAETIDS (UNSPEC.)";"5636"
"TRICHOPTERANS (UNSPEC.)";"5637"
"PODURIDS (UNSPEC.)";"5638"
"PSYCHODIDS (UNSPEC.)";"5639"
"TANYPINIDS (UNSPEC.)";"5640"
"CULICOIDES SP.";"5641"
"TERRESTRIAL HOMOPTERANS";"5642"
"TERRESTRIAL FLIES";"5643"
"TERRESTRIAL BEETLES";"5644"
"TERRESTRIAL HYMENOPTERANS";"5645"
"LEECHES (UNSPEC.)";"5646"
"OLIGOCHAETES (UNSPEC.)";"5647"
"HEPTAGENIDS (UNSPEC.)";"5648"
"CORIXIDS (UNSPEC.)";"5649"
"GYRAULUS PARVUS";"5650"
"DEAD PLANTS";"5651"
"EPHEMOPTERAN (UNSPECIFIED)";"5652"
"PLECOPTERAN (UNSPEC.)";"5653"
"ODONATE (UNSPEC.)";"5654"
"HYDROPSYCHID (UNSPEC.)";"5655"
"CAMBARUS BARTONII";"5656"
"PLUMATELLA SP.";"5657"
"FERRISSIA SP.";"5658"
"COPEPODS (UNSPEC.)";"5659"
"CLADOCERANS (UNSPEC.)";"5660"
"RHAGOVELIA SP.";"5661"
"FROGS (UNSPEC.)";"5662"
"DIATOMS (MOSTLY COCCONEIS) & DESMIDS";"5663"
"OTHER ENCRUSTING ALGAE";"5664"
"PULVERIZED MASSES";"5665"
"PLANT TISSUE & DETRITUS";"5666"
"PROTOZOA (UNSPECIFIED)";"5667"
"ADULT DIPTERA";"5668"
"COLLEMBOLA (UNSPEC.)";"5669"
"UNIDENTIFIED ORGANIC MATTER";"5670"
"TERRESTRIAL PLANT MATERIAL";"5671"
"ACHNANTHES INFLATA";"5672"
"AUODINELLA HERMANNI";"5673"
"CALOTHRIX";"5674"
"CHLORELLA";"5675"
"COCCONEIS PLACENTULA";"5676"
"CYMBELLA ASPERA";"5677"
"CYMBELLA KAPPI";"5678"
"CYMBELLA LUNATA";"5679"
"CYMBELLA MULLERI";"5680"
"EPITHEMIA SP. A";"5681"
"EUNOTIA PECTINALIS";"5682"
"FRUSTULIA RHOMBOIDES";"5683"
"GOMPHONEMA ACCUMINATUM";"5684"
"GOMPHONEMA 'GUITAR' TYPE";"5685"
"GOMPHONEMA HERCULEANA";"5686"
"GOMPHONEMA SP. A";"5687"
"GOMPHONEMA TRUNCATUM";"5688"
"MELOSIRA ITALICA";"5689"
"NAVICULA AVENACEA";"5690"
"NITZSCHIA LINEARIS";"5691"
"OEDOGONIUM";"5692"
"PINNULARIA VIRIDIS";"5693"
"RHIZOSOLENIA";"5694"
"RHOICOSPHENIA CURVATA";"5695"
"SPIROGYRA";"5696"
"SYNECHOCYSTIS";"5697"
"SYNEDRA RUMPENS";"5698"
"TABELLARIA FENESTRATA";"5699"
"ULOTHRIX";"5700"
"UNKNOWN BLUE GREEN ALGAL SPP.";"5701"
"UNKNOWN GREEN ALGAL SPP.";"5702"
"AELOSOMA (CG)";"5703"
"BAETIS (D)";"5704"
"BOYERIA (P)";"5705"
"BRILLIA (CG)";"5706"
"BRYOPHAENOCLADIUS (CG)";"5707"
"CERNOTINA (P)";"5708"
"CHIMARA (P)";"5709"
"CINYGMULA (CG)";"5710"
"CONCHAPELOPIA (P)";"5711"
"CRICOTOPUS (CG)";"5712"
"DICROTENDIPES (CG)";"5713"
"ELMID I ADULT (CG)";"5714"
"ENDOCHIRONOMOUS (CG)";"5715"
"EUKIEFERIELLA SP. II (CG)";"5716"
"EUKIEFFERIELLA 'NAONELLA' TYPE (CG)";"5717"
"EUKIEFFERIELLA TYPE 'DARK' (CG)";"5718"
"GOMPHUS (P)";"5719"
"GYRAULUS (B)";"5720"
"HYDROBIA (B)";"5721"
"HYDROPYSCHID I (O)";"5722"
"LARSIA (P)";"5723"
"LEUCTRA (S)";"5724"
"LUMBRICULIID 'PINK' (CG)";"5725"
"LUMBRICULIID 'SLIM WHITE' (CG)";"5726"
"MICRASEMA (S)";"5727"
"PARALAUTERBORNIELLA (CG)";"5728"
"PROBEZZIA (P)";"5729"
"PSEUDORTHOCLADIUS (CG)";"5730"
"SIMULIUM (FF)";"5731"
"SPHAERIUM OCCIDENTALE (FF)";"5732"
"STEMPELLINELLA (CG)";"5733"
"STENELMIS (CG)";"5734"
"SUWALIA (P)";"5735"
"TACHOPTERYX (P)";"5736"
"TANYPUS (P)";"5737"
"TANYTARSINI GENUS A (CG)";"5738"
"LONG-NOSE DACE (P)";"5739"
"BLACKNOSE SHINER (P)";"5740"
"FLATHEAD MINNOW (P)";"5741"
"CRAYFISH (P)";"5742"
"UNIDENTIFIED DETRITUS";"5743"
"ACHNANTHES LANCEOLATA";"5744"
"BATRACHOSPERMUM";"5745"
"CALOTHRIX SPP.";"5746"
"COSMARIUM SPP.";"5747"
"CYCLOTELLA SPP.";"5748"
"CYMBELLA CUSPIDATA";"5749"
"CYMBELLA TUMIDA";"5750"
"EPITHEMIA SOREX";"5751"
"EPITHEMIA TURGIDA";"5752"
"EUNOTIA SERPENTINA";"5753"
"EUNOTIA UNKNOWN SP.";"5754"
"EUNTOIA PECTINALIS";"5755"
"FRAGILARIA SPP.(NOT VAUCHERIAE)";"5756"
"GOMPHONEIS HERCULEANA";"5757"
"GOMPHONEMA UNKNOWN SPP.";"5758"
"MELOSIRA VARIANS";"5759"
"NAVICULA DICEPHALA";"5760"
"NITZSCHIA DUBIA";"5761"
"OEDOGONIUM SP.";"5762"
"PHORMIDIUM SPP.";"5763"
"PINNULARIA MESOLEPTA";"5764"
"PLEAUROTAENIUM SP.";"5765"
"RHOICOSPENIA CURVATA";"5766"
"SCHIZOTHRIX SP.";"5767"
"STAURASTRUM SPP.";"5768"
"SURIRELLA ELEGANS";"5769"
"SURIRELLA TENERA";"5770"
"ULOTHRIX SPP.";"5771"
"UNIDENTIFIED BLUE-GREEN ALGAE SPP.";"5772"
"UNKNOWN GREEN ALGAE SPP. ";"5773"
"ACRONEURIA SPP. (P)";"5774"
"AELOSOMA SP. (CG)";"5775"
"ALLOPERLA SP. (P)";"5776"
"ANEPEORUS SP. (P)";"5777"
"ANTOCHA SAXICOLA (CG)";"5778"
"BAETIS (PYGMAEUS?) (CG)";"5779"
"BOYERIA VINOSA (P)";"5780"
"BRYOPHAENOCLADIUS SP. (CG)";"5781"
"CHAULIODES SP. (P)";"5782"
"CHIMARRA ATTERIMA (CF/P)";"5783"
"CHIRONOMINI UNKNOWN (CG)";"5784"
"CONCHAPELOPIA SP. (P)";"5785"
"CRYPTOLABIS SP. (CG)";"5786"
"CYRNELLUS SP. (CF/P)";"5787"
"DICROTENDIPES SPP. (CG)";"5788"
"DIPLECTRONA MODESTA (CG)";"5789"
"ECTOPRIA NERVOSA (SC)";"5790"
"ENDOCHIRONOMOUS SP. (CG)";"5791"
"EPHEMERELLA SP. (SC/CG)";"5792"
"EUKIEFERIELLA PSEUDOMONTANA (CG)";"5793"
"EUKIEFFERIELLA 'DARK' TYPE (CG)";"5794"
"GLOSSOSOMA SP. (SC)";"5795"
"GYRAULUS SP. (SC)";"5796"
"HAPLOPERLA BREVIS (O)";"5797"
"HEXATOMA SP. (P)";"5798"
"HYDROPHILIDAE (UNKNOWN LARVA) (P)";"5799"
"HYDROPSYCHE SPARANA (CF/O)";"5800"
"LARSIA SP. (P)";"5801"
"LEUCROCUTA SPP. (SC)";"5802"
"LEUCTRA SPP. (SH)";"5803"
"LUMBRICULIID OLIGOCHAETE UNKNOWN 'LONG' (CG)";"5804"
"METRIOCNEMUS SPP. (CG/O)";"5805"
"MICRASEMA SP. (SH)";"5806"
"OCHTHEBIUS SP. (LARVA) (P)";"5807"
"OPHIOGOMPHUS SP. (P)";"5808"
"PARALEPTOPHLEBIA SPP. (CG)";"5809"
"PARANYCTIOPHYLAX SP. (P)";"5810"
"POLYCENTROPUS SP. (MACULATUS?) (CF/P)";"5811"
"PROBEZZIA SP. (P)";"5812"
"PROMORESIA SP. (CG)";"5813"
"PSEPHENUS SPP. (SC)";"5814"
"PSEUDOLIMNOLPHILA SP. (CG)";"5815"
"RHYACOPHILA SP. (P)";"5816"
"SIMULIUM SPP. (FF)";"5817"
"STEMPELINELLA SP. (CG)";"5818"
"STENELMIS CRENATA (LARVAE) (CG)";"5819"
"STENELMIS SP. (ADULT) (CG)";"5820"
"SUWALIA SP. (P)";"5821"
"TALLAPERLA SPP. (SH)";"5822"
"TANYTARSUS GENUS A (CG)";"5823"
"TRICORYTHODES SP. (CG)";"5824"
"NOTROPIS HETEROLEPSIS [BLACKNOSE SHINER] ";"5825"
"BROOK TROUT ";"5826"
"ORCNOCETES VIRILIS [CRAYFISH] ";"5827"
"RHINICHTHYS CATARACTAE [LONGNOSE DACE] ";"5828"
"CAMBARUS BARTONII [CRAYFISH] ";"5829"
"PLANT MATERIAL";"5830"
"ACHNANTHES MINUTISSIMA";"5831"
"AUDOUINELLA SP.";"5832"
"BLUE-GREEN ALGAE";"5833"
"CYMBELLA CISTULA";"5834"
"GOMPHONEMA INTRICATUM";"5835"
"PLEUROTAENIUM";"5836"
